image_id,image_path,targets
004244,voc/VOCdevkit/VOC2007/JPEGImages/004244.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004246,voc/VOCdevkit/VOC2007/JPEGImages/004246.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004247,voc/VOCdevkit/VOC2007/JPEGImages/004247.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004253,voc/VOCdevkit/VOC2007/JPEGImages/004253.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0]"
004255,voc/VOCdevkit/VOC2007/JPEGImages/004255.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0]"
004256,voc/VOCdevkit/VOC2007/JPEGImages/004256.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004257,voc/VOCdevkit/VOC2007/JPEGImages/004257.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]"
004258,voc/VOCdevkit/VOC2007/JPEGImages/004258.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004259,voc/VOCdevkit/VOC2007/JPEGImages/004259.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0]"
004264,voc/VOCdevkit/VOC2007/JPEGImages/004264.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004269,voc/VOCdevkit/VOC2007/JPEGImages/004269.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004270,voc/VOCdevkit/VOC2007/JPEGImages/004270.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]"
004271,voc/VOCdevkit/VOC2007/JPEGImages/004271.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004272,voc/VOCdevkit/VOC2007/JPEGImages/004272.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004273,voc/VOCdevkit/VOC2007/JPEGImages/004273.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004274,voc/VOCdevkit/VOC2007/JPEGImages/004274.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1]"
004279,voc/VOCdevkit/VOC2007/JPEGImages/004279.jpg,"[0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0]"
004280,voc/VOCdevkit/VOC2007/JPEGImages/004280.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004281,voc/VOCdevkit/VOC2007/JPEGImages/004281.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0]"
004283,voc/VOCdevkit/VOC2007/JPEGImages/004283.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0]"
004284,voc/VOCdevkit/VOC2007/JPEGImages/004284.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004286,voc/VOCdevkit/VOC2007/JPEGImages/004286.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004287,voc/VOCdevkit/VOC2007/JPEGImages/004287.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0]"
004291,voc/VOCdevkit/VOC2007/JPEGImages/004291.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004292,voc/VOCdevkit/VOC2007/JPEGImages/004292.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0]"
004293,voc/VOCdevkit/VOC2007/JPEGImages/004293.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004295,voc/VOCdevkit/VOC2007/JPEGImages/004295.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004296,voc/VOCdevkit/VOC2007/JPEGImages/004296.jpg,"[0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0]"
004298,voc/VOCdevkit/VOC2007/JPEGImages/004298.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0]"
004303,voc/VOCdevkit/VOC2007/JPEGImages/004303.jpg,"[0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004304,voc/VOCdevkit/VOC2007/JPEGImages/004304.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004310,voc/VOCdevkit/VOC2007/JPEGImages/004310.jpg,"[0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0]"
004312,voc/VOCdevkit/VOC2007/JPEGImages/004312.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]"
004315,voc/VOCdevkit/VOC2007/JPEGImages/004315.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004321,voc/VOCdevkit/VOC2007/JPEGImages/004321.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
004322,voc/VOCdevkit/VOC2007/JPEGImages/004322.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004323,voc/VOCdevkit/VOC2007/JPEGImages/004323.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
004326,voc/VOCdevkit/VOC2007/JPEGImages/004326.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004329,voc/VOCdevkit/VOC2007/JPEGImages/004329.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004331,voc/VOCdevkit/VOC2007/JPEGImages/004331.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]"
004333,voc/VOCdevkit/VOC2007/JPEGImages/004333.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004338,voc/VOCdevkit/VOC2007/JPEGImages/004338.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0]"
004339,voc/VOCdevkit/VOC2007/JPEGImages/004339.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
004341,voc/VOCdevkit/VOC2007/JPEGImages/004341.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]"
004346,voc/VOCdevkit/VOC2007/JPEGImages/004346.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004349,voc/VOCdevkit/VOC2007/JPEGImages/004349.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004352,voc/VOCdevkit/VOC2007/JPEGImages/004352.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004354,voc/VOCdevkit/VOC2007/JPEGImages/004354.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004356,voc/VOCdevkit/VOC2007/JPEGImages/004356.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004359,voc/VOCdevkit/VOC2007/JPEGImages/004359.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004360,voc/VOCdevkit/VOC2007/JPEGImages/004360.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004361,voc/VOCdevkit/VOC2007/JPEGImages/004361.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
004364,voc/VOCdevkit/VOC2007/JPEGImages/004364.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0]"
004365,voc/VOCdevkit/VOC2007/JPEGImages/004365.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004368,voc/VOCdevkit/VOC2007/JPEGImages/004368.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"
004369,voc/VOCdevkit/VOC2007/JPEGImages/004369.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]"
004370,voc/VOCdevkit/VOC2007/JPEGImages/004370.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004371,voc/VOCdevkit/VOC2007/JPEGImages/004371.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004376,voc/VOCdevkit/VOC2007/JPEGImages/004376.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
004379,voc/VOCdevkit/VOC2007/JPEGImages/004379.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004380,voc/VOCdevkit/VOC2007/JPEGImages/004380.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
004384,voc/VOCdevkit/VOC2007/JPEGImages/004384.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004386,voc/VOCdevkit/VOC2007/JPEGImages/004386.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004387,voc/VOCdevkit/VOC2007/JPEGImages/004387.jpg,"[0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004389,voc/VOCdevkit/VOC2007/JPEGImages/004389.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
004390,voc/VOCdevkit/VOC2007/JPEGImages/004390.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004392,voc/VOCdevkit/VOC2007/JPEGImages/004392.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0]"
004396,voc/VOCdevkit/VOC2007/JPEGImages/004396.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004397,voc/VOCdevkit/VOC2007/JPEGImages/004397.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004404,voc/VOCdevkit/VOC2007/JPEGImages/004404.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0]"
004405,voc/VOCdevkit/VOC2007/JPEGImages/004405.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0]"
004409,voc/VOCdevkit/VOC2007/JPEGImages/004409.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004421,voc/VOCdevkit/VOC2007/JPEGImages/004421.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0]"
004423,voc/VOCdevkit/VOC2007/JPEGImages/004423.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]"
004424,voc/VOCdevkit/VOC2007/JPEGImages/004424.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004432,voc/VOCdevkit/VOC2007/JPEGImages/004432.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
004433,voc/VOCdevkit/VOC2007/JPEGImages/004433.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0]"
004434,voc/VOCdevkit/VOC2007/JPEGImages/004434.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004437,voc/VOCdevkit/VOC2007/JPEGImages/004437.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0]"
004438,voc/VOCdevkit/VOC2007/JPEGImages/004438.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1]"
004439,voc/VOCdevkit/VOC2007/JPEGImages/004439.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004441,voc/VOCdevkit/VOC2007/JPEGImages/004441.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"
004446,voc/VOCdevkit/VOC2007/JPEGImages/004446.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0]"
004450,voc/VOCdevkit/VOC2007/JPEGImages/004450.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]"
004452,voc/VOCdevkit/VOC2007/JPEGImages/004452.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004455,voc/VOCdevkit/VOC2007/JPEGImages/004455.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0]"
004457,voc/VOCdevkit/VOC2007/JPEGImages/004457.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004459,voc/VOCdevkit/VOC2007/JPEGImages/004459.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004463,voc/VOCdevkit/VOC2007/JPEGImages/004463.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
004466,voc/VOCdevkit/VOC2007/JPEGImages/004466.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004470,voc/VOCdevkit/VOC2007/JPEGImages/004470.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004474,voc/VOCdevkit/VOC2007/JPEGImages/004474.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"
004479,voc/VOCdevkit/VOC2007/JPEGImages/004479.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004481,voc/VOCdevkit/VOC2007/JPEGImages/004481.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004484,voc/VOCdevkit/VOC2007/JPEGImages/004484.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0]"
004487,voc/VOCdevkit/VOC2007/JPEGImages/004487.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
004488,voc/VOCdevkit/VOC2007/JPEGImages/004488.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004490,voc/VOCdevkit/VOC2007/JPEGImages/004490.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]"
004493,voc/VOCdevkit/VOC2007/JPEGImages/004493.jpg,"[0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"
004494,voc/VOCdevkit/VOC2007/JPEGImages/004494.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004495,voc/VOCdevkit/VOC2007/JPEGImages/004495.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004496,voc/VOCdevkit/VOC2007/JPEGImages/004496.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]"
004499,voc/VOCdevkit/VOC2007/JPEGImages/004499.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]"
004500,voc/VOCdevkit/VOC2007/JPEGImages/004500.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"
004502,voc/VOCdevkit/VOC2007/JPEGImages/004502.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
004507,voc/VOCdevkit/VOC2007/JPEGImages/004507.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0]"
004508,voc/VOCdevkit/VOC2007/JPEGImages/004508.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004509,voc/VOCdevkit/VOC2007/JPEGImages/004509.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004510,voc/VOCdevkit/VOC2007/JPEGImages/004510.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1]"
004514,voc/VOCdevkit/VOC2007/JPEGImages/004514.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]"
004517,voc/VOCdevkit/VOC2007/JPEGImages/004517.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004518,voc/VOCdevkit/VOC2007/JPEGImages/004518.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004519,voc/VOCdevkit/VOC2007/JPEGImages/004519.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004520,voc/VOCdevkit/VOC2007/JPEGImages/004520.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004524,voc/VOCdevkit/VOC2007/JPEGImages/004524.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004526,voc/VOCdevkit/VOC2007/JPEGImages/004526.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004527,voc/VOCdevkit/VOC2007/JPEGImages/004527.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]"
004528,voc/VOCdevkit/VOC2007/JPEGImages/004528.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004530,voc/VOCdevkit/VOC2007/JPEGImages/004530.jpg,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004532,voc/VOCdevkit/VOC2007/JPEGImages/004532.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004535,voc/VOCdevkit/VOC2007/JPEGImages/004535.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
004537,voc/VOCdevkit/VOC2007/JPEGImages/004537.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0]"
004539,voc/VOCdevkit/VOC2007/JPEGImages/004539.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004542,voc/VOCdevkit/VOC2007/JPEGImages/004542.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]"
004544,voc/VOCdevkit/VOC2007/JPEGImages/004544.jpg,"[0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004548,voc/VOCdevkit/VOC2007/JPEGImages/004548.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004549,voc/VOCdevkit/VOC2007/JPEGImages/004549.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1]"
004551,voc/VOCdevkit/VOC2007/JPEGImages/004551.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004552,voc/VOCdevkit/VOC2007/JPEGImages/004552.jpg,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004553,voc/VOCdevkit/VOC2007/JPEGImages/004553.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
004558,voc/VOCdevkit/VOC2007/JPEGImages/004558.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]"
004562,voc/VOCdevkit/VOC2007/JPEGImages/004562.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]"
004563,voc/VOCdevkit/VOC2007/JPEGImages/004563.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004565,voc/VOCdevkit/VOC2007/JPEGImages/004565.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004566,voc/VOCdevkit/VOC2007/JPEGImages/004566.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
004570,voc/VOCdevkit/VOC2007/JPEGImages/004570.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004571,voc/VOCdevkit/VOC2007/JPEGImages/004571.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0]"
004574,voc/VOCdevkit/VOC2007/JPEGImages/004574.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]"
004576,voc/VOCdevkit/VOC2007/JPEGImages/004576.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004579,voc/VOCdevkit/VOC2007/JPEGImages/004579.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004581,voc/VOCdevkit/VOC2007/JPEGImages/004581.jpg,"[0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004584,voc/VOCdevkit/VOC2007/JPEGImages/004584.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]"
004585,voc/VOCdevkit/VOC2007/JPEGImages/004585.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"
004587,voc/VOCdevkit/VOC2007/JPEGImages/004587.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004591,voc/VOCdevkit/VOC2007/JPEGImages/004591.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004592,voc/VOCdevkit/VOC2007/JPEGImages/004592.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004601,voc/VOCdevkit/VOC2007/JPEGImages/004601.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
004604,voc/VOCdevkit/VOC2007/JPEGImages/004604.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0]"
004606,voc/VOCdevkit/VOC2007/JPEGImages/004606.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004607,voc/VOCdevkit/VOC2007/JPEGImages/004607.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0]"
004609,voc/VOCdevkit/VOC2007/JPEGImages/004609.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0]"
004611,voc/VOCdevkit/VOC2007/JPEGImages/004611.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0]"
004618,voc/VOCdevkit/VOC2007/JPEGImages/004618.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004622,voc/VOCdevkit/VOC2007/JPEGImages/004622.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004625,voc/VOCdevkit/VOC2007/JPEGImages/004625.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]"
004626,voc/VOCdevkit/VOC2007/JPEGImages/004626.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004627,voc/VOCdevkit/VOC2007/JPEGImages/004627.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004630,voc/VOCdevkit/VOC2007/JPEGImages/004630.jpg,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004631,voc/VOCdevkit/VOC2007/JPEGImages/004631.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0]"
004632,voc/VOCdevkit/VOC2007/JPEGImages/004632.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004643,voc/VOCdevkit/VOC2007/JPEGImages/004643.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004644,voc/VOCdevkit/VOC2007/JPEGImages/004644.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
004647,voc/VOCdevkit/VOC2007/JPEGImages/004647.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
004648,voc/VOCdevkit/VOC2007/JPEGImages/004648.jpg,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004649,voc/VOCdevkit/VOC2007/JPEGImages/004649.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
004654,voc/VOCdevkit/VOC2007/JPEGImages/004654.jpg,"[0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0]"
004655,voc/VOCdevkit/VOC2007/JPEGImages/004655.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0]"
004656,voc/VOCdevkit/VOC2007/JPEGImages/004656.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
004660,voc/VOCdevkit/VOC2007/JPEGImages/004660.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004662,voc/VOCdevkit/VOC2007/JPEGImages/004662.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
004671,voc/VOCdevkit/VOC2007/JPEGImages/004671.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004672,voc/VOCdevkit/VOC2007/JPEGImages/004672.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004673,voc/VOCdevkit/VOC2007/JPEGImages/004673.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004674,voc/VOCdevkit/VOC2007/JPEGImages/004674.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
004676,voc/VOCdevkit/VOC2007/JPEGImages/004676.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
004679,voc/VOCdevkit/VOC2007/JPEGImages/004679.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0]"
004682,voc/VOCdevkit/VOC2007/JPEGImages/004682.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]"
004683,voc/VOCdevkit/VOC2007/JPEGImages/004683.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
004686,voc/VOCdevkit/VOC2007/JPEGImages/004686.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0]"
