dataset,model,method,image_id,target,sigma,repeat,seed,status,spearman,top10_jaccard,original_pred,perturbed_pred,prediction_preserved,original_target_score,perturbed_target_score,target_score_abs_delta,perturbation_mae_pixel,attribution_time_ms
imagenet,densenet121,gradcam,ILSVRC2012_val_00005363,144,0.005,1,2878232700999841913,valid,0.9991497533257807,0.9419504643962848,144,144,True,0.9941660165786743,0.9945138692855835,0.0003478527069091797,0.003962884657084942,18.96838899983777
imagenet,densenet121,gradcam,ILSVRC2012_val_00005363,144,0.005,2,1260754754486525076,valid,0.9997680670867282,0.9763686490744388,144,144,True,0.9941660165786743,0.9936506152153015,0.0005154013633728027,0.003970468416810036,18.94868099998348
imagenet,densenet121,gradcam,ILSVRC2012_val_00005363,144,0.005,3,6259120057903181662,valid,0.9987964020774801,0.9845758354755784,144,144,True,0.9941660165786743,0.9936966300010681,0.00046938657760620117,0.00397830456495285,18.94893000007869
imagenet,densenet121,gradcam,ILSVRC2012_val_00005363,144,0.005,4,8925985218083513280,valid,0.9993590427631701,0.9713219406796307,144,144,True,0.9941660165786743,0.9946542978286743,0.00048828125,0.003976380918174982,18.97806099987065
imagenet,densenet121,gradcam,ILSVRC2012_val_00029916,329,0.005,0,1631732034194118179,valid,0.9985895982958181,0.9806591671600553,329,329,True,0.5872989892959595,0.5983713865280151,0.011072397232055664,0.003962802700698376,18.71208900001875
imagenet,densenet121,gradcam,ILSVRC2012_val_00029916,329,0.005,1,1000182872837178480,valid,0.998863219622479,0.9790968250838099,329,329,True,0.5872989892959595,0.6569026708602905,0.06960368156433105,0.003976085688918829,18.84800100015127
imagenet,densenet121,gradcam,ILSVRC2012_val_00029916,329,0.005,2,8502272319537721053,valid,0.9993933415572694,0.983399209486166,329,329,True,0.5872989892959595,0.6099669337272644,0.02266794443130493,0.003966137766838074,18.91731500018068
imagenet,densenet121,gradcam,ILSVRC2012_val_00029916,329,0.005,3,8934866934722391387,valid,0.9990754840789121,0.9806591671600553,329,329,True,0.5872989892959595,0.590644121170044,0.0033451318740844727,0.003969491925090551,18.771766000099888
imagenet,densenet121,gradcam,ILSVRC2012_val_00029916,329,0.005,4,1097476379069413043,valid,0.9996117833055936,0.9869332805385073,329,329,True,0.5872989892959595,0.6119698286056519,0.024670839309692383,0.003969996701925993,18.84009299965328
imagenet,densenet121,gradcam,ILSVRC2012_val_00030940,131,0.005,0,60530402044448653,valid,0.9989261168777096,0.9709347996857817,131,131,True,0.9979788661003113,0.9979608058929443,1.806020736694336e-05,0.003990711644291878,18.651159000000916
imagenet,densenet121,gradcam,ILSVRC2012_val_00030940,131,0.005,1,19878695407192039,valid,0.9993174724971738,0.9845758354755784,131,131,True,0.9979788661003113,0.9984063506126404,0.00042748451232910156,0.004009614232927561,18.828280999969138
imagenet,densenet121,gradcam,ILSVRC2012_val_00030940,131,0.005,2,8737692386568679854,valid,0.9990855932701764,0.9732599292174597,131,131,True,0.9979788661003113,0.9979721903800964,6.67572021484375e-06,0.0039914255030453205,18.793481000102474
imagenet,densenet121,gradcam,ILSVRC2012_val_00030940,131,0.005,3,8009428695022092313,valid,0.9989169269151729,0.9521493872787395,131,131,True,0.9979788661003113,0.9984319806098938,0.00045311450958251953,0.003991871606558561,18.83144400017045
imagenet,densenet121,gradcam,ILSVRC2012_val_00030940,131,0.005,4,7370962698984032743,valid,0.9987122435602555,0.9682290645224554,131,131,True,0.9979788661003113,0.9981995820999146,0.00022071599960327148,0.003995124250650406,18.803903000389255
imagenet,densenet121,gradcam,ILSVRC2012_val_00007404,148,0.005,0,1353541289590749312,valid,0.9989167765553124,0.9705478107205969,148,148,True,0.9988172650337219,0.998963475227356,0.0001462101936340332,0.003987115807831287,18.661874999907013
imagenet,densenet121,gradcam,ILSVRC2012_val_00007404,148,0.005,1,2510503587054256324,valid,0.9984268783093179,0.9434546862896979,148,148,True,0.9988172650337219,0.9991143345832825,0.0002970695495605469,0.0039845844730734825,18.861221999941336
imagenet,densenet121,gradcam,ILSVRC2012_val_00007404,148,0.005,2,9124177376530382382,valid,0.9996296646005919,0.9861468434593311,148,148,True,0.9988172650337219,0.9985322952270508,0.0002849698066711426,0.0039934031665325165,18.903387999671395
imagenet,densenet121,gradcam,ILSVRC2012_val_00007404,148,0.005,3,3118787724896590892,valid,0.9982510008575971,0.9540498442367601,148,148,True,0.9988172650337219,0.9989136457443237,9.638071060180664e-05,0.003979959059506655,18.824473000222497
imagenet,densenet121,gradcam,ILSVRC2012_val_00007404,148,0.005,4,4807272196805696475,valid,0.9982477175797153,0.9674573613017056,148,148,True,0.9988172650337219,0.9987254738807678,9.179115295410156e-05,0.004008340183645487,18.852981999771146
imagenet,densenet121,gradcam,ILSVRC2012_val_00013911,270,0.005,0,3406414677581813078,valid,0.9997544070938298,0.9726808176100629,270,270,True,0.9103983640670776,0.9250204563140869,0.014622092247009277,0.003994980361312628,18.767909000416694
imagenet,densenet121,gradcam,ILSVRC2012_val_00013911,270,0.005,1,8469970780324637199,valid,0.9995803472730374,0.9580569644947328,270,270,True,0.9103983640670776,0.929309070110321,0.018910706043243408,0.003980111330747604,18.855808999887813
imagenet,densenet121,gradcam,ILSVRC2012_val_00013911,270,0.005,2,356705290482279711,valid,0.9995748004273423,0.9800749654764254,270,270,True,0.9103983640670776,0.9017627239227295,0.008635640144348145,0.0039853984490036964,18.81594299993594
imagenet,densenet121,gradcam,ILSVRC2012_val_00013911,270,0.005,3,4983809588645922553,valid,0.9994811622643057,0.9796844181459566,270,270,True,0.9103983640670776,0.9199762344360352,0.00957787036895752,0.003986387979239225,18.79571000017677
imagenet,densenet121,gradcam,ILSVRC2012_val_00013911,270,0.005,4,6966899606979763822,valid,0.9997159663077995,0.9715183657434688,270,270,True,0.9103983640670776,0.9203782677650452,0.00997990369796753,0.0039940099231898785,18.838917999801197
imagenet,densenet121,gradcam,ILSVRC2012_val_00008938,277,0.005,0,5731833880243919775,valid,0.9987360608120919,0.9597734817418473,277,277,True,0.5774765610694885,0.5891826152801514,0.011706054210662842,0.0039861625991761684,18.615249000049516
imagenet,densenet121,gradcam,ILSVRC2012_val_00008938,277,0.005,1,890327722127383384,valid,0.9987652285446964,0.9755905511811024,277,277,True,0.5774765610694885,0.6085538268089294,0.031077265739440918,0.003972017206251621,18.84140699985437
imagenet,densenet121,gradcam,ILSVRC2012_val_00008938,277,0.005,2,14386847555252678,valid,0.9989381540262241,0.9620723362658846,277,277,True,0.5774765610694885,0.5952300429344177,0.0177534818649292,0.004004630260169506,18.81286399975579
imagenet,densenet121,gradcam,ILSVRC2012_val_00008938,277,0.005,3,3200166405680587137,valid,0.9995211830769517,0.9479813664596274,277,277,True,0.5774765610694885,0.5892834663391113,0.011806905269622803,0.003983424045145512,18.8370699997904
imagenet,densenet121,gradcam,ILSVRC2012_val_00008938,277,0.005,4,4160051725462518160,valid,0.9997206177585141,0.9693877551020408,277,277,True,0.5774765610694885,0.5850085020065308,0.007531940937042236,0.003992393612861633,18.85362399980295
voc,vgg16,ig,8173,18,0.005,0,2568184002337986066,valid,0.9325195089774595,0.7235102181006354,18,18,True,0.9999691247940063,0.9999644756317139,4.649162292480469e-06,0.00399689469486475,297.6126230000773
voc,vgg16,ig,8173,18,0.005,1,2700930089002217196,valid,0.9304466128060359,0.7120436711020129,18,18,True,0.9999691247940063,0.9999699592590332,8.344650268554688e-07,0.003999899607151747,297.7757769999698
voc,vgg16,ig,8173,18,0.005,2,6274773280352562869,valid,0.9333452984516116,0.7363321799307958,18,18,True,0.9999691247940063,0.9999614953994751,7.62939453125e-06,0.003980373032391071,297.62497499996243
voc,vgg16,ig,8173,18,0.005,3,7384397133206063386,valid,0.9322842795672684,0.7235102181006354,18,18,True,0.9999691247940063,0.999967098236084,2.0265579223632812e-06,0.003992972429841757,302.23857800001497
voc,vgg16,ig,8173,18,0.005,4,7207923362354915897,valid,0.9345936076455251,0.7351313969571232,18,18,True,0.9999691247940063,0.9999613761901855,7.748603820800781e-06,0.003987052943557501,297.628008999709
voc,vgg16,ig,8927,9,0.005,0,2972210994312305306,valid,0.827870263337375,0.5991077119184194,16,16,True,0.026238370686769485,0.010783574543893337,0.015454796142876148,0.003956443630158901,298.1688929999109
voc,vgg16,ig,8927,9,0.005,1,3098727151507634343,valid,0.8262854016370154,0.6122088353413655,16,16,True,0.026238370686769485,0.014351638965308666,0.01188673172146082,0.003959944471716881,297.6931940002032
voc,vgg16,ig,8927,9,0.005,2,3156827023830551964,valid,0.8235380392595403,0.6132454589294326,16,16,True,0.026238370686769485,0.012571831233799458,0.013666539452970028,0.00395288597792387,297.6215530002264
voc,vgg16,ig,8927,9,0.005,3,2568375632386903713,valid,0.8261755481413617,0.6024269519399649,16,16,True,0.026238370686769485,0.012033835984766483,0.014204534702003002,0.003952330444008112,298.0921219996162
voc,vgg16,ig,8927,9,0.005,4,487923459527200765,valid,0.828637896213376,0.6174053182917002,16,16,True,0.026238370686769485,0.02080215886235237,0.005436211824417114,0.003944706171751022,297.61073500003477
voc,vgg16,ig,5803,10,0.005,0,3852546974185743096,valid,0.6984671458743363,0.44777841892671666,8,8,True,0.9876433610916138,0.9848596453666687,0.0027837157249450684,0.003981397021561861,298.2957660001375
voc,vgg16,ig,5803,10,0.005,1,2371425837951975359,valid,0.6917272848442639,0.4538606403013183,8,8,True,0.9876433610916138,0.982642650604248,0.005000710487365723,0.003984390292316675,297.6029840001502
voc,vgg16,ig,5803,10,0.005,2,6461432094931278540,valid,0.6974552257640918,0.4502890173410405,8,8,True,0.9876433610916138,0.9870490431785583,0.0005943179130554199,0.003981403075158596,297.71174899997277
voc,vgg16,ig,5803,10,0.005,3,7926371796250851087,valid,0.6934270528612846,0.4502890173410405,8,8,True,0.9876433610916138,0.9846622943878174,0.0029810667037963867,0.003993417136371136,297.65090499995495
voc,vgg16,ig,5803,10,0.005,4,2273525925788181717,valid,0.7016900099053456,0.4509180280468411,8,8,True,0.9876433610916138,0.9845306873321533,0.0031126737594604492,0.003981274086982012,298.0771110001115
voc,vgg16,ig,39,19,0.005,0,2479825858614679456,valid,0.6500583510226721,0.3942761878299528,19,19,True,0.9999816417694092,0.9999797344207764,1.9073486328125e-06,0.00398419750854373,297.63843799992173
voc,vgg16,ig,39,19,0.005,1,2409326931739155617,valid,0.6526989898364576,0.399721059972106,19,19,True,0.9999816417694092,0.9999737739562988,7.867813110351562e-06,0.003993691876530647,298.2256070004041
voc,vgg16,ig,39,19,0.005,2,6067917643963702541,valid,0.6580304947051299,0.4016759776536313,19,19,True,0.9999816417694092,0.999977707862854,3.933906555175781e-06,0.003987385891377926,297.58259400023235
voc,vgg16,ig,39,19,0.005,3,3836945159140576186,valid,0.6569739079210669,0.4038327038746678,19,19,True,0.9999816417694092,0.9999746084213257,7.033348083496094e-06,0.00398008618503809,297.73689299963735
voc,vgg16,ig,39,19,0.005,4,2894779989879545488,valid,0.6605812039169211,0.4026554856743536,19,19,True,0.9999816417694092,0.9999767541885376,4.887580871582031e-06,0.003976120613515377,298.15645999997287
voc,vgg16,ig,1686,14,0.005,0,2407452988058933126,valid,0.9409054637457446,0.7339322736696614,14,14,True,0.9959312081336975,0.995749831199646,0.00018137693405151367,0.003984620328992605,297.55706200012355
voc,vgg16,ig,1686,14,0.005,1,1416983024301229683,valid,0.9383231991439508,0.7363321799307958,14,14,True,0.9959312081336975,0.9959354400634766,4.231929779052734e-06,0.0039873202331364155,298.22692900006587
voc,vgg16,ig,1686,14,0.005,2,329098390142242351,valid,0.9395362388227143,0.7411519777931992,14,14,True,0.9959312081336975,0.9959574341773987,2.6226043701171875e-05,0.003991101402789354,297.7238490002492
voc,vgg16,ig,1686,14,0.005,3,8332520142723992066,valid,0.9376485207679192,0.7441779631560653,14,14,True,0.9959312081336975,0.9959760308265686,4.482269287109375e-05,0.003986937925219536,297.6845590001176
voc,vgg16,ig,1686,14,0.005,4,4678094734876851399,valid,0.9403655098134777,0.7432690637484801,14,14,True,0.9959312081336975,0.9954034090042114,0.000527799129486084,0.0039848992601037025,298.2480069999838
voc,vgg16,ig,5544,18,0.005,0,7605300728157470724,valid,0.7562059813368907,0.536906584992343,18,18,True,0.9977865219116211,0.9959217309951782,0.001864790916442871,0.003989167511463165,297.63191600022765
voc,vgg16,ig,5544,18,0.005,1,7713127228031362199,valid,0.7462674993218189,0.5266200182537268,18,18,True,0.9977865219116211,0.9959388971328735,0.0018476247787475586,0.003987888805568218,297.64735200024006
voc,vgg16,ig,5544,18,0.005,2,3269339992068861176,valid,0.7528115355523306,0.5343219691178719,18,18,True,0.9977865219116211,0.99817955493927,0.0003930330276489258,0.003979042638093233,298.1889409998075
voc,vgg16,ig,5544,18,0.005,3,3089590639899074028,valid,0.753113987845383,0.5456645618358232,18,18,True,0.9977865219116211,0.9946783781051636,0.0031081438064575195,0.003996388986706734,297.60409900018203
voc,vgg16,ig,5544,18,0.005,4,6201695411679841990,valid,0.7596330640440344,0.5470941883767535,18,18,True,0.9977865219116211,0.9971089959144592,0.0006775259971618652,0.0039961994625627995,298.20520199973544
voc,vgg16,ig,3784,1,0.005,0,568371097838651679,valid,0.8891828471845544,0.6912706437478935,1,1,True,0.9999548196792603,0.9999547004699707,1.1920928955078125e-07,0.003933827858418226,297.58352899989404
voc,vgg16,ig,3784,1,0.005,1,8730973129268750908,valid,0.8897244893744968,0.6889936048468529,1,1,True,0.9999548196792603,0.9999533891677856,1.430511474609375e-06,0.003937961533665657,297.5774569999885
voc,vgg16,ig,3784,1,0.005,2,4988815491858760642,valid,0.8822456833768768,0.6946977372509288,1,1,True,0.9999548196792603,0.999950647354126,4.172325134277344e-06,0.003942861687391996,298.2468479999625
voc,vgg16,ig,3784,1,0.005,3,4107072592214049901,valid,0.8876754143675176,0.6858726692423988,1,1,True,0.9999548196792603,0.9999568462371826,2.0265579223632812e-06,0.003928969614207745,297.5732639997659
voc,vgg16,ig,3784,1,0.005,4,2770030334258850844,valid,0.8861194756378663,0.6938396624472574,1,1,True,0.9999548196792603,0.9999529123306274,1.9073486328125e-06,0.003948383964598179,297.5901239997256
voc,vgg16,ig,6304,3,0.005,0,7830137365422260441,valid,0.6937789637350348,0.4337142857142857,3,3,True,0.9284529089927673,0.8635851740837097,0.06486773490905762,0.0039367470890283585,297.6388429997314
voc,vgg16,ig,6304,3,0.005,1,4661326768319657430,valid,0.6852671873515328,0.4369988545246277,3,3,True,0.9284529089927673,0.872197151184082,0.0562557578086853,0.003948709461838007,297.5372029995924
voc,vgg16,ig,6304,3,0.005,2,6619020526136302124,valid,0.6953204999589667,0.4446523679286023,3,3,True,0.9284529089927673,0.9230028390884399,0.005450069904327393,0.003933782689273357,297.611421000056
voc,vgg16,ig,6304,3,0.005,3,6800945400057756425,valid,0.6832937754816933,0.4328954882924043,3,3,True,0.9284529089927673,0.8903893232345581,0.03806358575820923,0.003943027462810278,297.52452299999277
voc,vgg16,ig,6304,3,0.005,4,7042581768829889240,valid,0.6841943791643494,0.4308525805531794,3,3,True,0.9284529089927673,0.908735990524292,0.019716918468475342,0.0039486452005803585,297.6066080000237
voc,vgg16,ig,158,2,0.005,0,3522680649187379204,valid,0.40632346671007247,0.34675254965110036,2,2,True,0.9998774528503418,0.9999123811721802,3.4928321838378906e-05,0.003991131670773029,298.44300100012333
voc,vgg16,ig,158,2,0.005,1,419294351200179885,valid,0.4147082877077933,0.34946887185693154,2,2,True,0.9998774528503418,0.9999144077301025,3.695487976074219e-05,0.003987189847975969,297.81927500016536
voc,vgg16,ig,158,2,0.005,2,3028218364960125082,valid,0.4190566452220787,0.3509220621887199,2,2,True,0.9998774528503418,0.9999094009399414,3.1948089599609375e-05,0.003988075070083141,297.5389019998147
voc,vgg16,ig,158,2,0.005,3,6052761022673377132,valid,0.4228636774827579,0.36507072905331883,2,2,True,0.9998774528503418,0.9999322891235352,5.4836273193359375e-05,0.0039986358024179935,298.18858600037856
voc,vgg16,ig,158,2,0.005,4,3347453041863134171,valid,0.42854514838850444,0.3624762421938637,2,2,True,0.9998774528503418,0.9999074935913086,3.0040740966796875e-05,0.003982962109148502,297.58434199993644
voc,vgg16,ig,9571,0,0.005,0,2590450077393174903,valid,0.4163662460623308,0.24085064292779426,3,3,True,0.6186216473579407,0.8130707740783691,0.19444912672042847,0.003983283881098032,298.1262909997895
voc,vgg16,ig,9571,0,0.005,1,7132724899960905381,valid,0.4390002297178414,0.2495019920318725,3,3,True,0.6186216473579407,0.7374244928359985,0.11880284547805786,0.0039848992601037025,297.7149440002904
voc,vgg16,ig,9571,0,0.005,2,1120045858359378571,valid,0.43998133644059456,0.24177183865379856,3,3,True,0.6186216473579407,0.7418453097343445,0.12322366237640381,0.003979082219302654,297.6437160000387
voc,vgg16,ig,9571,0,0.005,3,3030323471833644395,valid,0.44256685645496696,0.2552845528455285,3,3,True,0.6186216473579407,0.7947797775268555,0.1761581301689148,0.003983946982771158,298.6766940002781
voc,vgg16,ig,9571,0,0.005,4,3981683401082662910,valid,0.4403313025204713,0.2563845768652979,3,3,True,0.6186216473579407,0.7311906218528748,0.11256897449493408,0.0039966232143342495,297.5624299997435
voc,vgg16,ig,4263,2,0.005,0,1604950784437852059,valid,0.8476684912392436,0.6422844051710032,2,2,True,0.9999991655349731,0.9999992847442627,1.1920928955078125e-07,0.0039625102654099464,297.60027299971625
voc,vgg16,ig,4263,2,0.005,1,3247925513014509242,valid,0.8457631353091822,0.6339954412243569,2,2,True,0.9999991655349731,0.9999994039535522,2.384185791015625e-07,0.003958556335419416,298.2503690000158
voc,vgg16,ig,4263,2,0.005,2,1389457712123523278,valid,0.84931835197487,0.6333604556550041,2,2,True,0.9999991655349731,0.9999992847442627,1.1920928955078125e-07,0.003949703648686409,298.1292859999485
voc,vgg16,ig,4263,2,0.005,3,480244618116577529,valid,0.8445005936288676,0.6396013723247835,2,2,True,0.9999991655349731,0.9999992847442627,1.1920928955078125e-07,0.0039580343291163445,297.7566170002319
voc,vgg16,ig,4263,2,0.005,4,7967479866348952647,valid,0.8437922320849742,0.6382631407117205,2,2,True,0.9999991655349731,0.9999992847442627,1.1920928955078125e-07,0.003958020359277725,298.3586549999018
voc,vgg16,ig,9735,8,0.005,0,429024551757205530,valid,0.8729022662621101,0.623948220064725,6,6,True,0.01245979405939579,0.012614918872714043,0.00015512481331825256,0.003983628004789352,297.6087289998759
voc,vgg16,ig,9735,8,0.005,1,38723299165083365,valid,0.8754963581339299,0.6366601435094585,6,6,True,0.01245979405939579,0.011229434981942177,0.0012303590774536133,0.003989045042544603,298.5390079998069
voc,vgg16,ig,9735,8,0.005,2,9178114752112229949,valid,0.8747896180798004,0.6158428594429238,6,6,True,0.01245979405939579,0.012188476510345936,0.0002713175490498543,0.003987479489296675,297.680322999895
voc,vgg16,ig,9735,8,0.005,3,1031284293776987046,valid,0.8717365815430592,0.6244739397863386,6,6,True,0.01245979405939579,0.010388520546257496,0.0020712735131382942,0.003983379807323217,297.72294399981547
voc,vgg16,ig,9735,8,0.005,4,3348561243312525669,valid,0.8737539998056683,0.6166237113402062,6,6,True,0.01245979405939579,0.011470180004835129,0.0009896140545606613,0.0039871190674602985,298.3412160001535
voc,vgg16,ig,2260,13,0.005,0,5025200367840149463,valid,0.8710700570531129,0.6430910281597905,13,13,True,0.9542283415794373,0.9524593949317932,0.001768946647644043,0.003985061775892973,297.58504399978847
voc,vgg16,ig,2260,13,0.005,1,3411743008570029691,valid,0.8721108092922968,0.6561056105610561,13,13,True,0.9542283415794373,0.9555183053016663,0.001289963722229004,0.003988680895417929,297.66281499996694
voc,vgg16,ig,2260,13,0.005,2,7032992938641812369,valid,0.8720720578251832,0.652832674571805,13,13,True,0.9542283415794373,0.9603850245475769,0.0061566829681396484,0.003985942341387272,297.621989000163
voc,vgg16,ig,2260,13,0.005,3,4430730098924563606,valid,0.8719666486151894,0.6465955701394586,13,13,True,0.9542283415794373,0.9519654512405396,0.002262890338897705,0.0040060668252408504,297.7767839997796
voc,vgg16,ig,2260,13,0.005,4,7988849592980058792,valid,0.8659811950801231,0.6393335511270827,13,13,True,0.9542283415794373,0.9545711278915405,0.0003427863121032715,0.003984048031270504,297.6112199999079
voc,vgg16,ig,605,6,0.005,0,1408266758386522545,valid,0.758667507408953,0.5333842627960275,6,6,True,0.7126535773277283,0.7467862367630005,0.03413265943527222,0.003988117910921574,297.5610650000817
voc,vgg16,ig,605,6,0.005,1,734413310480609420,valid,0.7476162572774329,0.5312786084833689,6,6,True,0.7126535773277283,0.7270963191986084,0.014442741870880127,0.003993346821516752,297.53854899990984
voc,vgg16,ig,605,6,0.005,2,6413108089302143601,valid,0.7563329456402393,0.5268522744561083,6,6,True,0.7126535773277283,0.743617057800293,0.030963480472564697,0.003993013873696327,298.61371100014367
voc,vgg16,ig,605,6,0.005,3,2368469526416546982,valid,0.7501891973820968,0.5201454104816722,6,6,True,0.7126535773277283,0.759782075881958,0.047128498554229736,0.004002243280410767,297.61586900031034
voc,vgg16,ig,605,6,0.005,4,5244897393308048599,valid,0.7499953895398662,0.5287128712871287,6,6,True,0.7126535773277283,0.7375050187110901,0.024851441383361816,0.003978576976805925,297.8008069999305
voc,vgg16,ig,12,6,0.005,0,6380489679620311017,valid,0.7501661415733526,0.49056884004158624,6,6,True,0.9979280233383179,0.9977329969406128,0.00019502639770507812,0.003993874881416559,297.5594650001767
voc,vgg16,ig,12,6,0.005,1,7024435155116285770,valid,0.7514974327886544,0.4932301740812379,6,6,True,0.9979280233383179,0.9976054430007935,0.00032258033752441406,0.003997286316007376,297.66326100025253
voc,vgg16,ig,12,6,0.005,2,3062577145113922538,valid,0.7534518959620043,0.5003737479443863,6,6,True,0.9979280233383179,0.9976226687431335,0.00030535459518432617,0.003982046153396368,298.2474390000789
voc,vgg16,ig,12,6,0.005,3,756160407238986896,valid,0.756324620714299,0.49992527275444626,6,6,True,0.9979280233383179,0.9974984526634216,0.00042957067489624023,0.003993476741015911,297.54670400006944
voc,vgg16,ig,12,6,0.005,4,2380232883162648843,valid,0.7562566104231055,0.49724004177234077,6,6,True,0.9979280233383179,0.9974161386489868,0.0005118846893310547,0.003986918833106756,297.62619899975107
voc,vgg16,ig,6335,4,0.005,0,7266703710182033630,valid,0.792918289622065,0.5423390195174428,4,4,True,0.9999802112579346,0.9999823570251465,2.1457672119140625e-06,0.003975051920861006,298.1361319998541
voc,vgg16,ig,6335,4,0.005,1,2058730484570914110,valid,0.8022035490845294,0.5566930355203971,4,4,True,0.9999802112579346,0.9999827146530151,2.5033950805664062e-06,0.003979587461799383,297.6353469998685
voc,vgg16,ig,6335,4,0.005,2,5622625592551355526,valid,0.7915028796184836,0.5485264619657461,4,4,True,0.9999802112579346,0.9999839067459106,3.6954879760742188e-06,0.003989832010120153,297.5251309999294
voc,vgg16,ig,6335,4,0.005,3,1149384304444514773,valid,0.7996070972539517,0.5472483428395252,4,4,True,0.9999802112579346,0.999982476234436,2.2649765014648438e-06,0.003973313607275486,298.4505459999127
voc,vgg16,ig,6335,4,0.005,4,1368511953220648720,valid,0.7995346265679955,0.5456645618358232,4,4,True,0.9999802112579346,0.9999788999557495,1.3113021850585938e-06,0.0039856210350990295,297.6991599998655
voc,vgg16,ig,7467,18,0.005,0,7800003000653008807,valid,0.9269269225768788,0.7173169062286106,18,18,True,0.9823178052902222,0.982862114906311,0.0005443096160888672,0.0039892964996397495,298.27789199998733
voc,vgg16,ig,7467,18,0.005,1,3182953704350948054,valid,0.9238568087868221,0.718787463606782,18,18,True,0.9823178052902222,0.9744220972061157,0.007895708084106445,0.0039834268391132355,297.7586419997351
voc,vgg16,ig,7467,18,0.005,2,8787006245562663044,valid,0.9244217306086231,0.7062223733424006,18,18,True,0.9823178052902222,0.9816495776176453,0.0006682276725769043,0.003987150266766548,297.5961269999061
voc,vgg16,ig,7467,18,0.005,3,2631177189532017221,valid,0.927931399588237,0.724991405981437,18,18,True,0.9823178052902222,0.9836615920066833,0.0013437867164611816,0.003980529494583607,301.17784000003667
voc,vgg16,ig,7467,18,0.005,4,2697424900096002369,valid,0.9242972692478785,0.7149692412850308,18,18,True,0.9823178052902222,0.9770696759223938,0.005248129367828369,0.003988667391240597,297.29546799990203
voc,vgg16,ig,8923,6,0.005,0,8535845287753839827,valid,0.7086050176413323,0.45872093023255817,6,6,True,0.9996362924575806,0.9996461868286133,9.894371032714844e-06,0.003981161862611771,297.07011199980116
voc,vgg16,ig,8923,6,0.005,1,6425213829186736156,valid,0.7108279350134497,0.46340040828229806,6,6,True,0.9996362924575806,0.9996287822723389,7.510185241699219e-06,0.0039887200109660625,297.4097780002012
voc,vgg16,ig,8923,6,0.005,2,8216193328553423208,valid,0.7103029436359325,0.4559698244595967,6,6,True,0.9996362924575806,0.9996469020843506,1.0609626770019531e-05,0.003965487238019705,297.2930420000921
voc,vgg16,ig,8923,6,0.005,3,8727306689685044685,valid,0.7164054750816662,0.45112781954887216,6,6,True,0.9996362924575806,0.9996722936630249,3.600120544433594e-05,0.003974519670009613,297.04442599995673
voc,vgg16,ig,8923,6,0.005,4,2115439416598246831,valid,0.7093357465786272,0.45322907616565306,6,6,True,0.9996362924575806,0.9996508359909058,1.4543533325195312e-05,0.003985342103987932,297.45019399979356
voc,vgg16,ig,6070,2,0.005,0,8176075420989258968,valid,0.5178592710245911,0.6060169627140343,2,2,True,0.9994924068450928,0.9995664954185486,7.408857345581055e-05,0.003990681376308203,297.0621529998425
voc,vgg16,ig,6070,2,0.005,1,3883376375087179934,valid,0.504611578401574,0.6026828489300543,2,2,True,0.9994924068450928,0.9994345307350159,5.78761100769043e-05,0.0039891996420919895,297.85929600029704
voc,vgg16,ig,6070,2,0.005,2,937512255825271957,valid,0.5184079695202808,0.6111735431048322,2,2,True,0.9994924068450928,0.9995168447494507,2.4437904357910156e-05,0.003979874309152365,297.1091150002394
voc,vgg16,ig,6070,2,0.005,3,8862256097771777575,valid,0.5181970298760665,0.6003827140806889,2,2,True,0.9994924068450928,0.9996107220649719,0.00011831521987915039,0.003977686632424593,297.0406499998717
voc,vgg16,ig,6070,2,0.005,4,8352079534336211832,valid,0.5072767750470295,0.6014041806286899,2,2,True,0.9994924068450928,0.9994445443153381,4.786252975463867e-05,0.003990346100181341,297.67648500001087
voc,vgg16,ig,9350,6,0.005,0,7528528802294777855,valid,0.8648429952521844,0.5950413223140496,6,6,True,0.9554941654205322,0.9554057717323303,8.83936882019043e-05,0.004013692028820515,297.0649899998534
voc,vgg16,ig,9350,6,0.005,1,3984736845230428495,valid,0.8632649599410722,0.6078180070490228,6,6,True,0.9554941654205322,0.9578284621238708,0.002334296703338623,0.003990530036389828,297.9135270002189
voc,vgg16,ig,9350,6,0.005,2,760316986588722661,valid,0.8661343836280192,0.6044764188649081,6,6,True,0.9554941654205322,0.9529320001602173,0.0025621652603149414,0.003996381536126137,297.20553100014513
voc,vgg16,ig,9350,6,0.005,3,3335686919868180309,valid,0.868538616132636,0.6060169627140343,6,6,True,0.9554941654205322,0.9566114544868469,0.0011172890663146973,0.003987916279584169,297.2218330000942
voc,vgg16,ig,9350,6,0.005,4,2731706351980836960,valid,0.8656446385714225,0.6026828489300543,6,6,True,0.9554941654205322,0.9580207467079163,0.002526581287384033,0.003991837613284588,297.0446950002952
voc,vgg16,ig,6136,16,0.005,0,3553062391789888395,valid,0.9095251479493051,0.7342318990841541,16,16,True,0.9989873766899109,0.9987618923187256,0.00022548437118530273,0.0039986493065953255,297.03676500002985
voc,vgg16,ig,6136,16,0.005,1,9040047505948696195,valid,0.9103756417323651,0.7327348066298343,16,16,True,0.9989873766899109,0.9988480806350708,0.0001392960548400879,0.003985515795648098,297.15618000000177
